funcid,dim,milestone,error
14,10,1,2.674940e+09
14,10,2,2.657388e+09
14,10,3,2.657388e+09
14,10,5,1.190753e+03
14,10,10,1.190753e+03
14,10,20,1.190753e+03
14,10,30,1.190753e+03
14,10,40,1.138403e+03
14,10,50,1.093400e+03
14,10,60,9.682281e+02
14,10,70,9.162476e+02
14,10,80,5.205005e+02
14,10,90,1.924952e+02
14,10,100,1.916505e+02
14,10,1,3.538949e+08
14,10,2,9.216892e+02
14,10,3,9.157571e+02
14,10,5,9.129399e+02
14,10,10,9.123602e+02
14,10,20,9.123602e+02
14,10,30,9.123602e+02
14,10,40,9.118588e+02
14,10,50,9.114565e+02
14,10,60,9.114189e+02
14,10,70,9.114189e+02
14,10,80,9.114189e+02
14,10,90,9.114189e+02
14,10,100,9.114189e+02
14,10,1,1.248861e+03
14,10,2,1.247822e+03
14,10,3,1.247282e+03
14,10,5,1.246223e+03
14,10,10,1.246223e+03
14,10,20,1.246223e+03
14,10,30,1.246223e+03
14,10,40,1.246223e+03
14,10,50,1.246223e+03
14,10,60,1.246223e+03
14,10,70,1.246223e+03
14,10,80,1.246223e+03
14,10,90,1.246223e+03
14,10,100,1.246223e+03
14,10,1,7.603305e+03
14,10,2,7.598909e+03
14,10,3,7.550627e+03
14,10,5,7.541691e+03
14,10,10,7.508100e+03
14,10,20,7.406257e+03
14,10,30,5.798076e+03
14,10,40,5.737081e+03
14,10,50,5.737081e+03
14,10,60,9.255541e+02
14,10,70,9.161578e+02
14,10,80,9.019421e+02
14,10,90,9.017475e+02
14,10,100,9.017475e+02
14,10,1,1.598039e+08
14,10,2,1.558836e+08
14,10,3,6.543687e+02
14,10,5,5.490059e+02
14,10,10,5.490059e+02
14,10,20,4.509560e+02
14,10,30,4.509560e+02
14,10,40,4.437895e+02
14,10,50,2.272640e+02
14,10,60,2.272640e+02
14,10,70,2.269419e+02
14,10,80,1.812522e+02
14,10,90,1.812522e+02
14,10,100,1.812522e+02
14,10,1,1.669903e+04
14,10,2,1.655238e+04
14,10,3,1.651165e+04
14,10,5,1.645823e+04
14,10,10,1.631797e+04
14,10,20,1.603412e+04
14,10,30,1.580934e+04
14,10,40,1.561042e+04
14,10,50,1.536009e+04
14,10,60,1.678993e+02
14,10,70,1.678993e+02
14,10,80,1.678993e+02
14,10,90,1.678993e+02
14,10,100,1.678993e+02
14,10,1,8.884665e+09
14,10,2,2.278076e+09
14,10,3,2.139280e+09
14,10,5,4.360330e+02
14,10,10,3.665586e+02
14,10,20,3.652815e+02
14,10,30,3.608438e+02
14,10,40,2.757526e+02
14,10,50,2.757526e+02
14,10,60,2.752788e+02
14,10,70,2.752788e+02
14,10,80,2.752788e+02
14,10,90,2.752788e+02
14,10,100,2.752788e+02
14,10,1,3.498744e+09
14,10,2,1.116691e+06
14,10,3,1.408516e+04
14,10,5,1.407700e+04
14,10,10,1.375283e+04
14,10,20,1.326496e+04
14,10,30,1.288833e+04
14,10,40,1.265387e+04
14,10,50,1.248505e+04
14,10,60,1.235800e+04
14,10,70,1.221653e+04
14,10,80,1.201667e+04
14,10,90,1.162272e+04
14,10,100,1.097327e+04
14,10,1,4.599263e+07
14,10,2,4.439125e+07
14,10,3,4.439125e+07
14,10,5,4.439125e+07
14,10,10,1.975664e+04
14,10,20,1.944741e+04
14,10,30,1.895070e+04
14,10,40,1.815097e+04
14,10,50,1.740507e+04
14,10,60,1.683893e+04
14,10,70,1.635158e+04
14,10,80,1.603263e+04
14,10,90,1.578998e+04
14,10,100,1.558500e+04
14,10,1,1.822643e+04
14,10,2,1.744529e+04
14,10,3,1.738286e+04
14,10,5,1.725780e+04
14,10,10,1.707516e+04
14,10,20,1.667388e+04
14,10,30,1.623447e+04
14,10,40,1.071144e+02
14,10,50,9.337304e+01
14,10,60,9.324384e+01
14,10,70,9.324384e+01
14,10,80,9.324384e+01
14,10,90,9.324384e+01
14,10,100,9.324384e+01
