funcid,dim,milestone,error
18,10,1,1.637416e+10
18,10,2,1.634068e+10
18,10,3,4.002340e+09
18,10,5,2.786425e+09
18,10,10,2.786425e+09
18,10,20,2.992761e+07
18,10,30,2.992761e+07
18,10,40,2.992761e+07
18,10,50,2.992761e+07
18,10,60,1.179797e+03
18,10,70,1.020145e+03
18,10,80,1.020145e+03
18,10,90,1.020145e+03
18,10,100,1.020145e+03
18,10,1,7.891889e+09
18,10,2,5.131305e+09
18,10,3,4.994515e+09
18,10,5,4.994515e+09
18,10,10,1.495909e+09
18,10,20,3.288083e+03
18,10,30,3.288083e+03
18,10,40,3.288083e+03
18,10,50,3.288083e+03
18,10,60,3.288083e+03
18,10,70,3.288083e+03
18,10,80,3.288083e+03
18,10,90,3.288083e+03
18,10,100,2.039602e+03
18,10,1,8.437368e+08
18,10,2,8.352300e+08
18,10,3,7.237480e+08
18,10,5,7.237480e+08
18,10,10,1.839946e+04
18,10,20,1.727813e+04
18,10,30,1.668070e+04
18,10,40,1.668070e+04
18,10,50,1.668070e+04
18,10,60,1.668070e+04
18,10,70,2.385749e+03
18,10,80,2.379487e+03
18,10,90,2.379487e+03
18,10,100,2.379487e+03
18,10,1,1.393553e+10
18,10,2,4.402109e+09
18,10,3,4.221898e+09
18,10,5,4.221898e+09
18,10,10,1.343759e+09
18,10,20,1.343759e+09
18,10,30,6.725248e+08
18,10,40,1.043142e+08
18,10,50,1.043142e+08
18,10,60,4.847631e+03
18,10,70,4.791126e+03
18,10,80,4.791126e+03
18,10,90,4.791126e+03
18,10,100,4.791126e+03
18,10,1,1.548090e+10
18,10,2,1.544706e+10
18,10,3,1.544706e+10
18,10,5,1.544706e+10
18,10,10,2.546615e+09
18,10,20,2.267334e+08
18,10,30,7.666473e+03
18,10,40,7.265927e+03
18,10,50,6.442643e+03
18,10,60,6.442643e+03
18,10,70,5.078380e+03
18,10,80,5.078380e+03
18,10,90,5.078380e+03
18,10,100,5.078380e+03
18,10,1,5.364085e+09
18,10,2,5.337260e+09
18,10,3,5.337260e+09
18,10,5,5.337260e+09
18,10,10,5.864039e+07
18,10,20,7.825716e+03
18,10,30,7.736107e+03
18,10,40,7.736107e+03
18,10,50,7.736107e+03
18,10,60,7.736107e+03
18,10,70,5.149634e+03
18,10,80,5.149634e+03
18,10,90,4.795810e+03
18,10,100,4.795810e+03
18,10,1,7.117433e+09
18,10,2,3.415418e+09
18,10,3,9.781009e+08
18,10,5,4.559875e+08
18,10,10,4.093092e+08
18,10,20,4.093092e+08
18,10,30,4.093092e+08
18,10,40,4.093092e+08
18,10,50,4.093092e+08
18,10,60,4.093092e+08
18,10,70,2.251118e+03
18,10,80,1.933740e+03
18,10,90,1.604335e+03
18,10,100,1.604335e+03
18,10,1,2.085956e+10
18,10,2,8.626919e+08
18,10,3,8.004478e+08
18,10,5,7.996950e+08
18,10,10,7.996950e+08
18,10,20,7.996950e+08
18,10,30,2.248151e+04
18,10,40,2.248151e+04
18,10,50,2.248151e+04
18,10,60,2.248151e+04
18,10,70,2.223195e+04
18,10,80,1.386384e+04
18,10,90,8.925979e+03
18,10,100,8.684166e+03
18,10,1,3.399083e+10
18,10,2,3.177672e+09
18,10,3,2.941570e+09
18,10,5,2.941570e+09
18,10,10,2.941570e+09
18,10,20,5.699680e+03
18,10,30,5.416557e+03
18,10,40,5.416557e+03
18,10,50,5.416557e+03
18,10,60,5.416557e+03
18,10,70,5.416557e+03
18,10,80,5.416557e+03
18,10,90,5.416557e+03
18,10,100,5.416557e+03
18,10,1,8.263689e+09
18,10,2,1.755620e+09
18,10,3,1.557382e+09
18,10,5,1.557382e+09
18,10,10,3.246208e+04
18,10,20,3.234355e+04
18,10,30,3.234355e+04
18,10,40,3.234355e+04
18,10,50,4.609917e+03
18,10,60,4.604756e+03
18,10,70,4.604756e+03
18,10,80,4.604756e+03
18,10,90,4.604756e+03
18,10,100,4.604756e+03
